anchor,domain_i,domain_j,step_each,nonadditivity_loss,bootstrap_sd,bootstrap_low,bootstrap_high,wald_p,bh_q,exploratory_fdr_0_05
recommended_centroid,freelaw,dm_mathematics,0.005,-7.21787561096211e-05,2.362905176277181e-05,-0.00011671012567543879,-2.4827541629134912e-05,0.0022531462300110906,0.013322951620935145,True
recommended_centroid,freelaw,github,0.005,1.85714997088227e-05,2.502188256123171e-05,-2.476940514850679e-05,7.547299387640613e-05,0.4579599108997294,0.6106132145329726,False
recommended_centroid,freelaw,philpapers,0.005,3.880601487592425e-05,5.658610438562492e-05,-5.7877324559556634e-05,0.00015218127655580548,0.49284743403560505,0.6383547717032598,False
recommended_centroid,freelaw,stackexchange,0.005,-5.155884431993312e-05,2.8896955846139627e-05,-0.00010032456683292589,1.1725767002869245e-05,0.07438613757034829,0.18159776423273902,False
recommended_centroid,freelaw,enron_emails,0.005,7.074277910238492e-05,5.274192697288109e-05,-2.343837930694633e-05,0.00017918703883327056,0.17982287011134035,0.3135373119890037,False
recommended_centroid,freelaw,gutenberg_pg_19,0.005,4.4164926124726685e-05,2.630617623349299e-05,-3.452297886823531e-06,9.823688705584126e-05,0.09317533699813638,0.20975027368427035,False
recommended_centroid,freelaw,pile_cc,0.005,8.489510167258556e-05,3.2207658828515884e-05,2.6050061400964008e-05,0.00015126501724982037,0.008392264425034676,0.03259878209361894,True
recommended_centroid,freelaw,ubuntu_irc,0.005,-7.267725061388776e-05,2.7671711538164136e-05,-0.00012456754448117742,-1.6392907835212673e-05,0.00862908937772266,0.03259878209361894,True
recommended_centroid,freelaw,europarl,0.005,5.4370062556475485e-05,2.7089342815435034e-05,1.7100883186412481e-06,0.0001085199984021401,0.04474277883385692,0.11701957541162579,False
recommended_centroid,freelaw,hackernews,0.005,4.436633010868916e-05,2.4454302128444455e-05,5.231337175112622e-07,9.208873683276656e-05,0.06963853776532257,0.1753859469645161,False
recommended_centroid,freelaw,pubmed_abstracts,0.005,3.0726615776804686e-05,2.9917743499182815e-05,-1.9953786198488663e-05,9.441228402405158e-05,0.30440325837771953,0.4495898678146486,False
recommended_centroid,freelaw,uspto_backgrounds,0.005,6.246670071598518e-05,2.6273078993087862e-05,2.033804688367738e-05,0.00012423551961751885,0.01742602647256319,0.05642713333972843,False
recommended_centroid,nih_exporter,pubmed_central,0.005,1.3000429155704906e-05,2.695381613554734e-05,-4.21122880198028e-05,6.014942682651488e-05,0.6295769406006098,0.7445431645363733,False
recommended_centroid,nih_exporter,wikipedia_en,0.005,-1.6953507965487437e-05,2.9192303344457867e-05,-8.378876837870369e-05,3.1932390425230555e-05,0.5614071615159151,0.6941033996924041,False
recommended_centroid,nih_exporter,dm_mathematics,0.005,-7.048788474723121e-05,4.067278371785964e-05,-0.00014630409879743037,6.827149738073598e-06,0.08308714520507987,0.19482503013604935,False
recommended_centroid,nih_exporter,github,0.005,-7.364594151903373e-06,3.202937122757586e-05,-7.524289268407137e-05,5.005857704729872e-05,0.8181442032348587,0.8830762828566728,False
recommended_centroid,nih_exporter,philpapers,0.005,0.00035572902229434475,0.0001453756115667626,5.271644167824677e-06,0.0006050414500647013,0.014406485858781057,0.050238001969082666,False
recommended_centroid,nih_exporter,stackexchange,0.005,-9.733267634418695e-05,2.475070533575465e-05,-0.0001458386199548196,-4.484545252959128e-05,8.405952280057085e-05,0.0010392813728070578,True
recommended_centroid,nih_exporter,enron_emails,0.005,0.0003049962141993224,0.0002468311982787611,-0.0002420700384050242,0.0007116176439349981,0.21658982947019112,0.35220483858593654,False
recommended_centroid,nih_exporter,gutenberg_pg_19,0.005,-3.167688125730508e-05,3.1037260962803776e-05,-9.831923453764858e-05,2.58748518353384e-05,0.30744013019678174,0.4495898678146486,False
recommended_centroid,nih_exporter,pile_cc,0.005,2.2438372621816497e-05,2.489644144131765e-05,-2.2567512135927128e-05,7.053165735946694e-05,0.3674457018665901,0.5047738934732955,False
recommended_centroid,nih_exporter,ubuntu_irc,0.005,-0.00013160332869943862,4.2363793150639494e-05,-0.0002182520949113134,-4.867821005205618e-05,0.0018931320586436685,0.011702998180706314,True
recommended_centroid,nih_exporter,europarl,0.005,8.053177654568993e-05,6.980200271317889e-05,-6.549303452610545e-05,0.00021682072273013496,0.2486160980550718,0.3886412567297674,False
recommended_centroid,nih_exporter,hackernews,0.005,1.1523126091336204e-06,5.1867678291561905e-05,-9.899571649473358e-05,8.762414557239767e-05,0.9822753428757427,0.9822753428757426,False
recommended_centroid,nih_exporter,pubmed_abstracts,0.005,-9.347642338792518e-06,2.7261022206806806e-05,-6.313006906179463e-05,4.148225856082249e-05,0.7316781673772744,0.8156412357648306,False
recommended_centroid,nih_exporter,uspto_backgrounds,0.005,-1.2579169304247858e-06,2.842698975733145e-05,-6.096916809041141e-05,4.80175825554625e-05,0.9647044921647896,0.9718504513660102,False
recommended_centroid,pubmed_central,wikipedia_en,0.005,4.8894375941892095e-05,2.8883292834203793e-05,-9.297074531902208e-06,0.00010291274803685566,0.09048867873362783,0.20858407301310822,False
recommended_centroid,pubmed_central,dm_mathematics,0.005,-7.35742239237304e-05,2.7499387465149e-05,-0.00013246435668040675,-1.765002309241541e-05,0.007462100793618629,0.03259878209361894,True
recommended_centroid,pubmed_central,github,0.005,1.1339621796021502e-05,2.4613912546121722e-05,-3.516143977707674e-05,5.950077457322784e-05,0.6450140798987511,0.7562234040192254,False
recommended_centroid,pubmed_central,philpapers,0.005,3.3932788439993204e-06,3.219391882365596e-05,-5.9356089941230366e-05,6.562746816727086e-05,0.9160574351379964,0.9438167513542994,False
recommended_centroid,pubmed_central,stackexchange,0.005,-6.398007692099511e-05,2.7125690247961553e-05,-0.00011159359455929961,-3.2552082947072293e-06,0.018341422331455817,0.0580100799320463,False
recommended_centroid,pubmed_central,enron_emails,0.005,0.00017460791446811716,3.7214009148336826e-05,0.0001034608647542799,0.0002535227219076564,2.705548215920928e-06,7.359091147304925e-05,True
recommended_centroid,pubmed_central,gutenberg_pg_19,0.005,4.1908059529282544e-05,2.922003027959418e-05,-1.7482523836912727e-05,9.566590164513492e-05,0.15150843988825735,0.27473530433070664,False
recommended_centroid,pubmed_central,pile_cc,0.005,8.363839181924353e-05,3.344592576279497e-05,1.9285160209978e-05,0.0001521923217227455,0.012394639573547623,0.045558675189256125,True
recommended_centroid,pubmed_central,ubuntu_irc,0.005,-7.49889224559502e-05,2.6095998336395476e-05,-0.00012689051815853583,-2.4444323837151117e-05,0.004058490872959635,0.019746587634575978,True
recommended_centroid,pubmed_central,europarl,0.005,2.8903432492547002e-05,2.3555911726717866e-05,-1.8418726174859325e-05,7.359895957403053e-05,0.2198173446336038,0.35220483858593654,False
recommended_centroid,pubmed_central,hackernews,0.005,4.037564180391378e-05,2.575616334601447e-05,-1.5344492920752098e-05,8.406884052789694e-05,0.11697197218393053,0.24065580506392925,False
recommended_centroid,pubmed_central,pubmed_abstracts,0.005,2.9848415161711703e-05,2.634681004382879e-05,-1.6122045680818878e-05,8.143795717650791e-05,0.257254431752698,0.3975750308905333,False
recommended_centroid,pubmed_central,uspto_backgrounds,0.005,5.871873026593218e-05,2.7504812326305627e-05,7.250648427148445e-06,0.00010992958054606825,0.03277302197858195,0.09811972465374699,False
recommended_centroid,wikipedia_en,dm_mathematics,0.005,-9.578951451010954e-05,2.2762865245484384e-05,-0.0001434184511496664,-5.603112080573632e-05,2.5747178507666015e-05,0.0005002308967203683,True
recommended_centroid,wikipedia_en,github,0.005,-3.2826907945929957e-06,2.564353271228632e-05,-5.647675010750317e-05,4.454316488407417e-05,0.8981391406307471,0.9395917163521661,False
recommended_centroid,wikipedia_en,philpapers,0.005,4.3271539865905845e-05,2.939970522190463e-05,-1.9418901565050123e-05,9.693843048870715e-05,0.1410652124592328,0.27278498479213414,False
recommended_centroid,wikipedia_en,stackexchange,0.005,-8.226020540138269e-05,2.630866925112526e-05,-0.0001322598334890162,-3.3613273073103245e-05,0.00176759895643488,0.011447307527387795,True
recommended_centroid,wikipedia_en,enron_emails,0.005,3.4518705141270654e-05,4.847211898319014e-05,-7.149408556960536e-05,0.00011598757759460916,0.4763810206312482,0.6229597962100938,False
recommended_centroid,wikipedia_en,gutenberg_pg_19,0.005,2.14767063844081e-05,2.790014588497591e-05,-3.722810970490295e-05,7.026688754159703e-05,0.44143610259908483,0.6003530995347554,False
recommended_centroid,wikipedia_en,pile_cc,0.005,6.149370070784464e-05,2.940663974268905e-05,3.151060458746731e-06,0.00011274488343720272,0.03651460148120121,0.10565927237113543,False
recommended_centroid,wikipedia_en,ubuntu_irc,0.005,-9.308337833026946e-05,2.929836462257286e-05,-0.00015477966238404734,-4.2107588701478586e-05,0.0014876371619267396,0.010648350211686137,True
recommended_centroid,wikipedia_en,europarl,0.005,2.4415737344572707e-05,2.56541129579196e-05,-2.9153629679061266e-05,6.941576620820302e-05,0.34123495063671905,0.4834161800686853,False
recommended_centroid,wikipedia_en,hackernews,0.005,2.229494383748806e-05,3.0414124867683048e-05,-4.448133561978043e-05,7.060890984758306e-05,0.46353054905134194,0.6120403366114806,False
recommended_centroid,wikipedia_en,pubmed_abstracts,0.005,5.794379336515763e-06,2.7226137657714593e-05,-4.4962575840459674e-05,6.326440976202722e-05,0.8314641339484748,0.8903867891101778,False
recommended_centroid,wikipedia_en,uspto_backgrounds,0.005,4.5313469152321977e-05,2.7451821540476526e-05,-9.112140594805976e-06,9.42972497902087e-05,0.09880917038898325,0.21674269633712456,False
recommended_centroid,dm_mathematics,github,0.005,-9.58424563344281e-05,2.3100300877858594e-05,-0.00014237563729404951,-5.514574639217532e-05,3.339745073548848e-05,0.0005677566625033042,True
recommended_centroid,dm_mathematics,philpapers,0.005,-1.0562594717357012e-05,6.541898913566348e-05,-0.00015284827603684667,0.00012087865629054683,0.8717305748266098,0.919033784313325,False
recommended_centroid,dm_mathematics,stackexchange,0.005,-0.00018357845361918624,2.3276819060564454e-05,-0.00022592416480539168,-0.00013365601592473298,3.1015777465886935e-15,4.2181457353606234e-13,True
recommended_centroid,dm_mathematics,enron_emails,0.005,4.5723406832300076e-05,0.00010160744441211262,-0.00014499495144992968,0.00025713599531280307,0.6527100371640728,0.7587056842249053,False
recommended_centroid,dm_mathematics,gutenberg_pg_19,0.005,-8.361356073043558e-05,2.3496738895805666e-05,-0.0001333667491141178,-3.758754822474505e-05,0.0003729536934356513,0.0035976853270976213,True
recommended_centroid,dm_mathematics,pile_cc,0.005,-7.410922900789898e-05,2.6414195126582716e-05,-0.00012698446690060383,-2.4393658009033842e-05,0.00502137729473389,0.023548528002889965,True
recommended_centroid,dm_mathematics,ubuntu_irc,0.005,-0.00016009932742920503,2.5050631402902617e-05,-0.00021275649663705674,-0.00011423247786239101,1.647724516330046e-10,7.469684474029542e-09,True
recommended_centroid,dm_mathematics,europarl,0.005,-6.90126060640313e-05,3.351985704151711e-05,-0.00013233023990106603,1.2773930645377737e-06,0.03950790004419466,0.11193905012521821,False
recommended_centroid,dm_mathematics,hackernews,0.005,-4.4610342396072095e-05,3.1066373542285195e-05,-0.0001080046602152086,7.847113137791727e-06,0.15101122626088906,0.27473530433070664,False
recommended_centroid,dm_mathematics,pubmed_abstracts,0.005,-0.00011213302106591178,2.4328654835192393e-05,-0.00016139275275208926,-6.507780726010653e-05,4.044303388663235e-06,9.16708768097e-05,True
recommended_centroid,dm_mathematics,uspto_backgrounds,0.005,-7.800336803478226e-05,2.3791402010124493e-05,-0.00012838394181460475,-3.5225304284757244e-05,0.0010430976324987237,0.00788118211221258,True
recommended_centroid,github,philpapers,0.005,5.884929575793955e-05,3.951279834883893e-05,-1.936977784389426e-05,0.00013375080764736126,0.13638916941980242,0.26882502958105986,False
recommended_centroid,github,stackexchange,0.005,-8.127546550169119e-05,2.384349654109986e-05,-0.0001190105475063871,-2.7381739029578352e-05,0.0006527182537236866,0.005221746029789493,True
recommended_centroid,github,enron_emails,0.005,0.00012640661642235733,7.211779740408692e-05,-5.285215017336617e-05,0.0002435974304586184,0.07963981675047185,0.19001780838709076,False
recommended_centroid,github,gutenberg_pg_19,0.005,-6.046253976305691e-06,2.2654847261621688e-05,-4.758408501506895e-05,3.843682281281419e-05,0.7895571941454986,0.8590382272303024,False
recommended_centroid,github,pile_cc,0.005,2.575949950844084e-05,2.4497999722553377e-05,-1.864181810811851e-05,7.427098416377218e-05,0.29303176761870664,0.4379375867708143,False
recommended_centroid,github,ubuntu_irc,0.005,-0.00010265172492974224,2.105898054133554e-05,-0.0001425588654716143,-6.488802931681321e-05,1.0909161990665304e-06,3.709115076826203e-05,True
recommended_centroid,github,europarl,0.005,7.739430624306687e-06,2.6720933651172666e-05,-4.0753568010077356e-05,5.919576339860906e-05,0.7720922522652278,0.8480580545528237,False
recommended_centroid,github,hackernews,0.005,-4.634494772146909e-06,2.633149613130728e-05,-6.147571408075015e-05,4.541436729116305e-05,0.8602894237214138,0.9140575127040022,False
recommended_centroid,github,pubmed_abstracts,0.005,-1.7113420447122478e-05,2.2581906222039988e-05,-6.0511579288454876e-05,2.8451817211415562e-05,0.4485481348474102,0.603985607319285,False
recommended_centroid,github,uspto_backgrounds,0.005,1.0678283769007436e-05,2.1946645568413376e-05,-2.7599391789119493e-05,5.577075922739944e-05,0.6265726336341786,0.7445431645363733,False
recommended_centroid,philpapers,stackexchange,0.005,-5.088139668349083e-05,3.14091928855108e-05,-0.00011557749947466689,1.2699793080433765e-05,0.1052425072409021,0.22364032788691696,False
recommended_centroid,philpapers,enron_emails,0.005,0.0004721811504579877,0.00044371132421782875,-0.0003745415246951021,0.0013580058226677937,0.28725488913244046,0.4379375867708143,False
recommended_centroid,philpapers,gutenberg_pg_19,0.005,4.4038854284996504e-05,3.5915261522577666e-05,-2.8509844939644e-05,0.0001055050523544722,0.22012802411621035,0.35220483858593654,False
recommended_centroid,philpapers,pile_cc,0.005,6.879975188455389e-05,2.8871645615161113e-05,1.1054274315991312e-05,0.0001160957232941585,0.0171744234839823,0.05642713333972843,False
recommended_centroid,philpapers,ubuntu_irc,0.005,-5.1776251859715646e-05,5.113916385084768e-05,-0.00014989527179787778,4.663945123487782e-05,0.3113191531303867,0.450419200273751,False
recommended_centroid,philpapers,europarl,0.005,0.000282603223917852,0.00011344311547858461,4.3216648747238134e-05,0.0004781786488094783,0.012733222465901809,0.045571533035859105,True
recommended_centroid,philpapers,hackernews,0.005,7.08878723658914e-05,7.804783782047224e-05,-9.54056917811881e-05,0.00020824178925322074,0.36373990152279434,0.5047738934732955,False
recommended_centroid,philpapers,pubmed_abstracts,0.005,-1.620079259110636e-05,3.727682306863169e-05,-8.462508354549413e-05,5.775784005634399e-05,0.6638472389795511,0.7589748554895404,False
recommended_centroid,philpapers,uspto_backgrounds,0.005,4.9520091535990126e-05,3.448871010214394e-05,-1.7241060368692914e-05,0.0001144700044591826,0.15104934356796224,0.27473530433070664,False
recommended_centroid,stackexchange,enron_emails,0.005,-2.0709784053797938e-05,4.812673443797283e-05,-0.00010779952525485021,7.514888515196592e-05,0.6669645778114277,0.7589748554895404,False
recommended_centroid,stackexchange,gutenberg_pg_19,0.005,-8.547596155816084e-05,2.717880232447328e-05,-0.00013357903377673932,-2.6879458432427447e-05,0.001661154856727971,0.011295853025750204,True
recommended_centroid,stackexchange,pile_cc,0.005,-6.0637106574987424e-05,2.7971430027051837e-05,-0.00011047143983805863,1.7602424304209411e-06,0.030172163744101827,0.09325941520904202,False
recommended_centroid,stackexchange,ubuntu_irc,0.005,-0.0001804862709928507,2.7706088240646044e-05,-0.00023853345359467262,-0.0001222471586926933,7.302062775119622e-11,4.9654026870813425e-09,True
recommended_centroid,stackexchange,europarl,0.005,-5.0114760417085034e-05,2.4909391164403543e-05,-9.608786579700449e-05,9.964284654007003e-07,0.04423235736950601,0.11701957541162579,False
recommended_centroid,stackexchange,hackernews,0.005,-6.410516149461732e-05,2.4322223551144317e-05,-0.00010943887637466968,-1.75342250429132e-05,0.008397331954702653,0.03259878209361894,True
recommended_centroid,stackexchange,pubmed_abstracts,0.005,-9.555728351482557e-05,2.5799249271800753e-05,-0.00013502760581072577,-3.8122196999630434e-05,0.00021232802266871583,0.002406384256912113,True
recommended_centroid,stackexchange,uspto_backgrounds,0.005,-6.542008505486106e-05,2.266540960608344e-05,-0.0001055514838173669,-1.5429748643495996e-05,0.0038975049548499604,0.019746587634575978,True
recommended_centroid,enron_emails,gutenberg_pg_19,0.005,0.0001729939790757089,5.7618827818647544e-05,4.093832633358153e-05,0.00026487504879716756,0.0026787202025477007,0.015179414481103638,True
recommended_centroid,enron_emails,pile_cc,0.005,9.452691649047975e-05,3.593028430826188e-05,2.0779094433737375e-05,0.0001627495612511135,0.008517351576853778,0.03259878209361894,True
recommended_centroid,enron_emails,ubuntu_irc,0.005,3.97917218644978e-05,7.951441647165784e-05,-0.00010891619667376091,0.00018616824730546241,0.6167694792057188,0.7445431645363733,False
recommended_centroid,enron_emails,europarl,0.005,-0.00012139065793622902,0.00020248648030222297,-0.0005064588027667621,0.0002754862650116111,0.5488394672940676,0.6847905279999376,False
recommended_centroid,enron_emails,hackernews,0.005,0.00014674468090428942,0.00012280675487673416,-9.922164540346032e-05,0.0003848707281283105,0.23211690909964378,0.36706860043664596,False
recommended_centroid,enron_emails,pubmed_abstracts,0.005,5.420855880989453e-05,5.145497797997384e-05,-2.795256212238531e-05,0.00016709845154182478,0.29210531090659686,0.4379375867708143,False
recommended_centroid,enron_emails,uspto_backgrounds,0.005,7.947602596436309e-05,4.746929541373421e-05,-9.62511789730278e-06,0.00017293584074329032,0.09407916687309185,0.20975027368427035,False
recommended_centroid,gutenberg_pg_19,pile_cc,0.005,5.471315513518404e-05,2.7946998949045692e-05,1.2964534021609455e-06,0.00011390883661469494,0.05025969975966493,0.128968286175744,False
recommended_centroid,gutenberg_pg_19,ubuntu_irc,0.005,-0.00010304556489513714,2.926911189877237e-05,-0.00015617937238663986,-4.397678229471894e-05,0.00043053113599928757,0.0036595146559939445,True
recommended_centroid,gutenberg_pg_19,europarl,0.005,1.3072621080353167e-05,2.703009614370504e-05,-3.4828302371899606e-05,6.778434965264813e-05,0.6286470176997095,0.7445431645363733,False
recommended_centroid,gutenberg_pg_19,hackernews,0.005,2.2800079152518563e-05,2.49928414444941e-05,-2.8048830125515392e-05,6.832745193987479e-05,0.36162955734470015,0.5047738934732955,False
recommended_centroid,gutenberg_pg_19,pubmed_abstracts,0.005,1.4689961774495077e-06,2.5728840983272582e-05,-4.501711817455909e-05,5.4683021258208584e-05,0.954469271617045,0.9687150816411799,False
recommended_centroid,gutenberg_pg_19,uspto_backgrounds,0.005,3.612901061070458e-05,2.4959879696733958e-05,-1.145033411453406e-05,8.55098357389905e-05,0.14776159266290737,0.27473530433070664,False
recommended_centroid,pile_cc,ubuntu_irc,0.005,-7.753535351585082e-05,2.9085384880330548e-05,-0.000134687458401618,-2.452249596110952e-05,0.007680902645121138,0.03259878209361894,True
recommended_centroid,pile_cc,europarl,0.005,6.81768357719721e-05,2.510474305104951e-05,1.849634071809886e-05,0.00011547255333582008,0.006613673124716045,0.02998198483204607,True
recommended_centroid,pile_cc,hackernews,0.005,5.329710003156206e-05,2.6211414129572147e-05,-1.5849961884604392e-07,0.00010120264799580369,0.04201670853143015,0.11428544720549,False
recommended_centroid,pile_cc,pubmed_abstracts,0.005,3.699372103993483e-05,2.7556639924749595e-05,-1.3424603202817477e-05,9.490319560175799e-05,0.17944648936159102,0.3135373119890037,False
recommended_centroid,pile_cc,uspto_backgrounds,0.005,7.343794606869257e-05,2.5561092251351606e-05,2.9575807833963054e-05,0.00012272772667328672,0.0040654739247656425,0.019746587634575978,True
recommended_centroid,ubuntu_irc,europarl,0.005,-4.655394249155536e-05,3.358597562646496e-05,-0.00012248195165688326,1.4144891582475043e-05,0.16571253721739831,0.29653822449429174,False
recommended_centroid,ubuntu_irc,hackernews,0.005,-6.797565117988426e-05,3.191634382278073e-05,-0.00013845899229407403,-1.2770886027617855e-05,0.03318755392700266,0.09811972465374699,False
recommended_centroid,ubuntu_irc,pubmed_abstracts,0.005,-0.00010766392312366181,2.7377025240937096e-05,-0.0001589777793262403,-5.2868394667323775e-05,8.401880176433089e-05,0.0010392813728070578,True
recommended_centroid,ubuntu_irc,uspto_backgrounds,0.005,-8.134176354345946e-05,2.7575911683663377e-05,-0.0001370991423096064,-2.6350987659498664e-05,0.0031804168029323193,0.017301467407951816,True
recommended_centroid,europarl,hackernews,0.005,6.436812818821317e-05,4.0899623087789564e-05,-1.8645440018995692e-05,0.00013227211115781742,0.11553199002392299,0.24065580506392925,False
recommended_centroid,europarl,pubmed_abstracts,0.005,-2.200412322503998e-06,2.4480872796127336e-05,-4.6595650536132663e-05,4.886475972208121e-05,0.9283802543508716,0.9493211623437484,False
recommended_centroid,europarl,uspto_backgrounds,0.005,5.518180491285196e-05,2.7009194073506084e-05,-1.6684194116371668e-06,0.00010518993001391603,0.0410450299285749,0.11392089939359565,False
recommended_centroid,hackernews,pubmed_abstracts,0.005,1.0526077255577751e-05,2.51258626286777e-05,-4.125353794297286e-05,5.231931789798259e-05,0.6752643934870175,0.7589748554895404,False
recommended_centroid,hackernews,uspto_backgrounds,0.005,3.975975164349514e-05,2.626262891685735e-05,-1.719297048867523e-05,8.492149022264962e-05,0.1300438855683724,0.2600877711367448,False
recommended_centroid,pubmed_abstracts,uspto_backgrounds,0.005,2.080306214751431e-05,2.1673201059543313e-05,-2.0248756080895612e-05,6.301297976325115e-05,0.33712978210373157,0.48262789859060523,False
